epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
44,65.1100,66.5500,62.5900,64.1000,68.4900,69.7100,67.8600
45,65.9600,64.7900,62.1400,63.8600,67.3900,68.5200,67.7500
46,64.9500,65.1800,61.9200,65.6600,67.2500,68.5600,67.3000
47,64.9800,63.2700,62.2100,64.4600,67.6800,68.5800,67.4500
48,64.3500,64.4400,62.9400,65.8000,69.0800,68.6700,67.5500
49,65.7400,65.6300,62.7800,61.4700,68.6200,69.9000,66.0400
50,65.1100,65.5200,62.5200,64.2300,68.8000,68.7700,67.7900
51,66.1000,65.0100,63.0500,65.3300,68.9900,69.7400,67.6500
52,66.1700,64.6100,62.6500,65.0400,68.4100,69.3600,67.1500
53,62.8200,64.6300,60.7200,64.1600,67.7200,68.2200,67.2800
54,64.6100,64.7700,61.9800,64.5200,69.2500,68.7400,68.6400
55,64.7400,65.3000,62.3700,65.6400,69.1700,68.3900,67.6900
56,65.5100,64.6400,63.5500,64.5400,68.8300,67.9800,68.7900
57,65.3600,66.3900,62.1300,64.8500,68.7700,67.5800,67.1700
58,66.4300,64.2100,62.1600,64.3200,69.0600,69.0500,66.6000
59,65.6900,64.8900,62.6800,66.6100,68.9900,68.5600,67.1200
60,64.2300,65.7000,62.4200,65.0900,67.6300,68.8000,67.0600
61,71.0800,71.0700,68.6800,70.8200,74.0200,74.3900,73.7600
62,71.1500,71.4100,69.1400,71.0300,74.6600,74.9100,74.1300
63,71.2500,71.4000,69.2900,71.1400,74.9300,74.8800,74.5600
64,71.5400,71.5900,69.3500,71.3800,75.1200,75.2000,74.3900
65,71.9300,72.1600,69.5900,71.4400,74.8100,75.4600,74.3900
66,71.5300,71.9200,69.4000,71.4800,74.8900,75.1100,74.3100
67,71.6600,71.8600,69.3100,71.5400,74.8700,75.3500,74.5900
68,71.5600,72.0500,69.4500,71.5600,74.9100,75.3700,74.4500
69,71.5100,71.8500,69.4800,71.5300,74.9500,75.3800,74.7400
70,71.8300,71.6900,69.6600,71.7100,75.0000,75.4000,74.4500
71,71.7600,71.9800,69.4000,71.7400,75.0900,75.5300,74.5800
72,71.8400,71.9600,69.3000,71.8500,75.0400,75.3400,74.5700
73,71.8700,72.2900,69.4100,71.7100,74.8800,75.4900,74.6400
74,71.8800,71.9900,69.3800,71.7400,75.0900,75.4400,74.6300
75,71.9100,72.2200,69.3300,71.6000,75.0300,75.3900,74.7800
76,71.9300,71.9300,69.3100,71.8800,75.0500,75.5800,74.6800
77,72.0000,72.0200,69.4400,71.6300,74.7900,75.4500,74.6300
78,72.2100,72.0700,69.6200,71.7700,74.7800,75.5000,74.7500
79,71.7800,72.1000,69.0700,71.6100,74.8100,75.4100,74.2900
80,71.8900,72.0500,69.5000,71.9900,75.0300,75.5200,74.4900
81,71.9600,71.9000,69.5300,72.0600,75.0300,75.6000,74.7500
82,72.0000,72.1300,69.3900,71.9300,75.0400,75.5200,74.6600
83,71.8500,72.2100,69.4500,71.9200,75.0200,75.3900,74.5100
84,71.7700,72.2300,69.5200,71.7600,75.0500,75.4500,74.6800
85,72.0800,72.0600,69.4500,71.8400,74.8300,75.7400,74.5200
86,72.0400,72.1400,69.5300,71.7700,75.0700,75.5000,74.6700
87,71.8600,72.1300,69.4900,71.7000,74.9300,75.4700,74.6200
88,72.1200,72.1300,69.7700,71.8200,74.7500,75.6700,74.6300
89,71.9400,72.0100,69.4400,71.9300,74.9200,75.5900,74.7200
90,71.9800,72.0200,69.4400,71.8600,75.0800,75.6600,74.7400
91,71.9700,72.0800,69.3900,71.6600,74.7400,75.5800,74.6200
92,71.9100,72.0900,69.6600,71.8700,75.0600,75.4500,74.7900
93,72.1500,72.3200,69.6600,71.7100,75.1200,75.4400,74.7100
94,71.9900,72.3700,69.6900,71.9900,75.0600,75.5300,74.7800
95,72.0200,72.1500,69.6100,71.9500,74.9100,75.5300,74.7500
96,72.0800,72.0000,69.5000,71.8600,74.9700,75.4600,74.5600
97,71.9200,72.1000,69.5400,71.7200,75.0300,75.7900,74.7700
98,72.0100,72.1900,69.4400,71.7500,74.8600,75.5700,74.5400
99,71.9900,72.1000,69.5600,71.9200,74.9300,75.5200,74.5200
100,72.0400,72.2900,69.5100,72.1600,75.0400,75.5200,74.5600
