epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
50,62.3700,60.0700,67.0100,63.5900,70.1500,70.3200,69.5300
51,62.7000,63.6300,66.1600,63.9900,70.1700,69.6300,69.1400
52,62.7000,63.2200,66.5600,63.4500,68.8000,71.0900,68.7600
53,61.3400,62.8400,64.3800,64.5200,69.7500,68.5600,68.9500
54,62.2200,60.6900,65.9200,63.0800,69.5800,70.5500,69.2900
55,61.1700,62.1300,64.7900,64.7400,70.5500,69.0400,69.5500
56,62.6600,61.7000,66.0700,63.8400,69.8700,69.1200,69.2700
57,64.3500,62.3700,64.8700,63.7200,70.2200,69.7800,69.1200
58,61.2600,63.6600,64.9700,64.8100,71.7100,70.1900,69.0000
59,60.9200,63.3500,64.6800,64.9300,70.2600,70.1800,68.0700
60,62.1900,62.6600,65.8900,63.0200,69.6400,69.6600,69.3600
61,67.4200,67.7600,70.7000,69.2100,74.0300,73.9100,73.6400
62,67.7500,68.0400,71.1500,69.4300,74.4400,74.1100,73.8300
63,68.1600,68.1100,71.1500,69.7400,74.4400,74.4200,74.0700
64,68.1200,68.2900,71.4700,69.7400,74.9600,74.5100,74.1500
65,68.1400,68.1400,71.5400,69.7000,74.7900,74.6100,74.3700
66,68.0700,68.3100,71.5100,69.9100,75.0600,74.8400,74.2200
67,68.3900,68.3900,71.4100,70.0400,75.0100,74.7900,74.4200
68,68.4600,68.4200,71.6400,70.1600,75.0600,75.0400,74.3900
69,68.4700,68.4000,71.7400,69.9400,75.0500,75.0300,74.1900
70,68.6100,68.6100,71.7100,70.1700,75.1500,74.7900,74.3200
71,68.4500,68.4900,71.8100,70.0400,75.2100,75.0700,74.4100
72,68.4100,68.7500,71.8200,70.0900,75.2600,75.0000,74.2800
73,68.6600,68.4000,72.0200,70.2100,75.1900,75.0000,74.5000
74,68.6500,68.6900,71.9200,70.0500,75.3100,75.1700,74.4000
75,68.7600,68.4900,71.9400,70.1800,75.1500,74.8300,74.5400
76,68.3700,68.6200,71.8400,70.3300,75.2000,75.1300,74.5900
77,68.6400,68.6400,71.9200,70.0800,75.1100,75.0800,74.5900
78,68.6800,68.7400,71.8800,70.3800,75.0300,75.1300,74.7800
79,68.5100,68.7900,71.9000,70.2700,75.1900,75.1200,74.6700
80,68.4700,68.5000,72.1200,70.2500,75.0700,75.0400,74.7100
81,68.7200,68.7400,71.9900,70.4300,75.1400,75.1500,74.6000
82,68.4500,68.5700,71.8400,70.3300,75.1700,75.1100,74.7200
83,68.6000,68.6300,71.7500,70.3000,75.1900,75.2300,74.6700
84,68.6300,68.7000,71.9800,70.2400,75.1400,75.0500,74.6900
85,68.5400,68.6300,72.1500,70.4000,75.0900,75.0600,74.7800
86,68.7000,68.5700,72.0200,70.4000,75.2000,75.1300,74.6800
87,68.5400,68.5900,71.9100,70.2100,75.1200,75.2400,74.8500
88,68.6400,68.7100,72.1400,70.3900,75.0500,75.2500,74.8900
89,68.4800,68.5400,72.0700,70.2900,75.1600,75.2600,74.7100
90,68.6400,68.4600,72.0600,70.3500,75.1800,75.0600,74.9100
91,68.5600,68.4500,72.1300,70.2400,75.3400,75.2500,74.7400
92,68.5600,68.7600,72.2500,70.2700,75.2800,75.0900,74.8000
93,68.4100,68.6800,72.1400,70.2400,75.2000,75.1600,74.8500
94,68.6800,68.8300,71.9400,70.2400,75.1700,75.1800,74.8800
95,68.5600,68.5700,71.9900,70.3300,75.1000,75.2000,74.7200
96,68.5200,68.5800,72.0500,70.2600,75.2800,75.0700,74.7400
97,68.7000,68.6000,72.0400,70.4000,75.1900,75.1200,74.9200
98,68.6200,68.9400,72.1300,70.4000,75.4000,75.3100,74.8200
99,68.6700,68.6300,72.0200,70.4000,75.1000,75.0200,74.6500
100,68.7900,68.5600,72.1500,70.3000,75.2900,75.1700,74.8000
