epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
67,74.0500,74.4200,75.7300,75.4100,76.2700,76.2200,76.0600
68,74.2200,74.4900,75.6300,75.6400,76.2800,76.1900,76.1900
69,74.1500,74.5600,75.8200,75.4500,76.2700,76.3100,76.1800
70,74.2200,74.6600,75.9700,75.6000,76.3100,76.4200,76.3000
71,74.2800,74.6400,75.9400,75.4900,76.1500,76.5000,76.2500
72,74.4500,74.6100,76.0200,75.3500,76.3100,76.4500,76.4000
73,74.5900,74.8500,75.9800,75.6000,76.3500,76.3800,76.4300
74,74.6500,74.7500,75.9500,75.8500,76.4400,76.7000,76.6000
75,74.6800,74.7300,76.0500,75.6800,76.4700,76.7200,76.5600
76,74.6500,74.5900,76.0200,75.6800,76.5500,76.5800,76.4800
77,74.6400,74.8100,76.0900,75.6700,76.4800,76.7400,76.3400
78,74.5700,74.8500,76.1200,75.6100,76.4600,76.6200,76.6600
79,74.5900,74.7700,76.0400,75.5800,76.5500,76.8400,76.7400
80,74.7000,75.0000,76.2400,75.6900,76.6700,76.9400,76.5800
81,74.8800,75.0200,76.2500,75.7700,76.5600,76.8200,76.6100
82,74.7400,75.0500,76.1600,75.7300,76.6800,76.8700,76.7700
83,74.6400,75.0100,76.0900,75.7100,76.6200,76.9000,76.7500
84,74.6200,75.0600,76.2700,75.6300,76.5700,76.8600,76.8400
85,74.7900,75.0000,76.2700,75.8200,76.6600,76.7700,76.6400
86,74.8500,75.0600,76.2300,75.9300,76.7300,76.8300,76.7600
87,74.6700,75.0200,76.1700,75.9000,76.6100,76.9300,76.5200
88,74.8900,75.0700,76.2100,75.9100,76.5900,76.9400,76.7700
89,74.8200,75.0000,76.1900,75.8600,76.6900,76.7700,76.5700
90,74.6700,75.1200,76.2800,75.7800,76.7200,76.9200,76.6200
91,74.8600,75.1000,76.1400,75.9800,76.8100,76.9400,76.7300
92,74.9400,75.1400,76.1300,75.8900,76.5400,76.8700,76.7800
93,74.8400,75.0400,76.0900,75.7700,76.6000,76.9800,76.7600
94,74.8600,74.9400,76.0500,75.9000,76.6900,76.8500,76.5300
95,74.8300,75.1300,76.2000,76.0500,76.8200,77.1300,76.7200
96,74.7400,74.9900,76.1600,75.9300,76.6800,76.9500,76.7200
97,74.9600,75.1400,76.2400,75.9400,76.7200,76.9300,76.6000
98,74.8900,75.0200,76.2500,75.8000,76.6400,76.9500,76.7300
99,74.7400,75.2000,76.0800,75.9100,76.7700,76.9200,76.7000
100,74.9400,75.1200,76.1200,75.9000,76.5900,76.8700,76.7200
