epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
61,75.3900,74.3600,74.6500,74.5900,76.1800,75.8000,75.1600
62,75.7300,74.9600,75.0300,75.1500,76.4800,76.1900,75.6100
63,76.0100,75.1000,75.0700,75.1800,76.7600,76.4500,75.9200
64,76.0400,75.4500,75.4600,75.5500,76.7500,76.8800,76.1800
65,76.2500,75.6500,75.8300,75.7000,76.8100,77.0000,76.2100
66,76.1600,75.4600,75.8700,75.6700,77.1000,77.3600,76.2900
67,76.3200,75.9500,75.7600,75.5600,77.0900,76.9300,76.2900
68,76.4900,75.7600,75.8300,75.6000,77.1000,77.0600,76.3100
69,76.4400,75.9700,75.6900,75.5700,76.8700,77.1400,76.2800
70,76.3100,76.1100,75.7700,75.7400,76.9000,77.3700,76.4800
71,76.3400,75.7900,75.8900,75.6500,76.9200,77.2600,76.4000
72,76.4800,76.0800,75.8200,75.8700,77.0600,77.1300,76.4900
73,76.6500,76.0400,75.8700,75.8200,77.1900,77.1300,76.5600
74,76.5600,75.9800,75.9000,76.0100,77.1700,77.3000,76.4500
75,76.6700,76.0700,75.8300,75.9100,77.1900,77.4500,76.5400
76,76.6500,76.0200,75.9500,76.2500,77.0500,76.9600,76.6600
77,76.5700,76.2600,76.0800,76.2400,77.2800,77.3400,76.5500
78,76.6500,76.0400,76.0500,76.2100,77.2900,77.4600,76.5900
79,76.8500,76.1600,76.1400,76.0500,77.0900,77.2000,76.7100
80,76.8000,76.3500,76.1000,76.3200,77.3500,77.3600,76.8500
81,76.7100,76.3800,76.0000,76.3300,77.2800,77.4200,76.7900
82,76.6700,76.2400,76.2000,76.3900,77.2000,77.3500,76.7300
83,76.6700,76.2100,76.1600,76.1600,77.3800,77.2900,76.6500
84,76.5800,76.2700,76.0300,76.1000,77.0300,77.2700,76.7200
85,76.7400,76.1800,76.1600,76.2900,77.2100,77.5300,76.7200
86,76.7400,76.2300,76.0800,76.2200,77.1500,77.4400,76.7500
87,76.8500,76.4600,76.0700,76.1500,77.3500,77.4800,76.6600
88,76.7200,76.3600,76.1700,76.3400,77.2600,77.2100,76.8000
89,76.6500,76.1600,76.1800,76.2300,77.2800,77.4300,76.7100
90,76.5800,76.2700,76.0900,76.2200,77.3600,77.2900,76.7100
91,76.6400,76.1300,75.9900,76.2100,77.3000,77.3700,76.9800
92,76.7500,76.4000,76.1900,76.5100,77.3100,77.4200,76.6800
93,76.7100,76.4500,76.1600,76.3400,77.2900,77.3000,76.9200
94,76.6900,76.3600,76.1600,76.2800,77.1900,77.2900,76.6500
95,76.6700,76.2400,76.1400,76.4100,77.2400,77.4000,76.6800
96,76.4800,76.1800,76.1900,76.1900,77.2100,77.2800,76.7700
97,76.7600,76.1800,76.0100,76.5400,77.2200,77.3500,76.6700
98,76.8300,76.2500,76.0500,76.3700,77.3000,77.3400,76.7600
99,76.5600,76.2800,76.1600,76.4200,77.3900,77.2400,76.8200
100,76.8700,76.3400,76.1400,76.2000,77.3300,77.2400,76.7900
