epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
85,73.0900,79.1900,79.9900,79.5300,80.7000,80.2700,79.2500
86,73.1900,79.2400,79.9900,79.6300,80.6700,80.3200,79.4800
87,73.3100,79.2400,79.7400,79.5800,80.6200,80.2500,79.3800
88,73.2700,79.3200,80.0600,79.5400,80.5700,80.2100,79.3800
89,73.2200,79.0800,80.0100,79.6500,80.6800,80.3400,79.1900
90,73.1700,79.3700,80.1000,79.3700,80.7400,80.3800,79.2900
91,73.2500,79.2000,79.8700,79.6000,80.6400,80.3100,79.3800
92,73.1900,79.3200,79.9000,79.5600,80.6900,80.3200,79.3200
93,73.1300,79.0500,79.8800,79.6200,80.6200,80.1900,79.4500
94,73.2100,79.2000,79.8100,79.5200,80.6600,80.1500,79.4800
95,73.1800,79.2100,80.0100,79.6500,80.7500,80.3300,79.4500
96,73.4200,79.3100,80.0600,79.5000,80.7700,80.1600,79.3000
97,73.2800,79.2400,80.1400,79.4500,80.5900,80.3000,79.3800
98,73.2800,79.1800,79.9900,79.5700,80.6800,80.4200,79.3100
99,73.2600,79.2400,79.8500,79.5600,80.5600,80.0700,79.5000
100,73.2400,79.3300,79.9600,79.6800,80.6300,80.3500,79.3300
