epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
30,70.4700,70.4900,71.3400,69.0000,71.0400,71.0000,71.5000
31,72.0500,71.1100,69.4600,71.8400,70.6900,70.3100,71.6300
32,71.8800,71.5300,71.7700,72.2100,69.9900,72.0700,71.9800
33,70.3100,71.7100,71.2100,69.6200,71.0400,70.5400,71.5300
34,70.6500,69.9800,71.0500,71.7400,69.4800,71.1200,71.5600
35,71.1900,71.9800,71.0500,70.9000,71.0000,70.6200,70.5900
36,70.4900,71.7000,71.4100,71.6100,69.9000,71.1000,72.1400
37,70.7100,71.5300,71.1400,71.3200,71.4900,71.2200,73.1600
38,71.3800,71.6800,71.2100,70.2800,70.1500,71.6300,70.8100
39,70.8700,70.5300,72.2000,70.7200,72.0100,71.4700,70.8300
40,70.7400,70.7700,71.0700,70.2700,71.2200,70.9600,71.5400
41,72.0400,70.9100,71.6300,70.6500,72.1000,70.0500,70.9700
42,70.6600,71.2400,71.1000,71.4700,71.2800,70.8500,72.8400
43,69.4900,71.5200,70.2900,71.4900,70.7000,69.8700,71.3200
44,71.0700,71.3500,71.0600,71.8900,69.9400,69.4800,70.3000
45,70.3700,70.9800,71.8800,70.7600,71.3500,70.9500,70.6300
46,71.2400,70.6800,71.9000,71.3900,69.3400,70.5200,70.9400
47,70.5500,70.9500,70.5000,70.4800,72.3000,70.1500,71.2400
48,71.1600,71.7600,70.2500,69.5700,71.4400,72.0300,70.8800
49,71.3900,71.0700,71.3600,71.1400,71.1000,69.6600,71.6400
50,70.5900,71.2300,71.4100,69.9600,71.6200,70.0900,71.9200
51,69.2000,71.2800,71.3700,69.7400,70.6200,72.0900,72.6000
52,71.5000,71.1500,70.7500,70.9600,70.7200,70.7600,70.1700
53,71.8300,70.7100,70.1900,71.6400,71.1700,71.1100,70.9700
54,70.1200,71.3700,71.2200,71.1200,70.7500,71.5300,71.0000
55,70.0700,71.3500,69.2500,70.8900,70.3000,71.7200,70.5600
56,69.4300,71.2300,70.4300,71.1400,70.7900,71.0400,71.7600
57,71.4500,71.1000,71.1000,70.3800,70.4800,71.8300,70.2900
58,71.1800,71.4600,70.9100,71.1200,70.9900,72.0600,70.4200
59,71.1200,70.6000,71.2900,72.2000,71.2800,71.1400,70.9300
60,71.4700,71.9600,70.2800,71.1400,69.0700,71.9000,69.9300
61,76.2100,76.4100,75.8600,76.0500,76.1800,76.3000,75.9600
62,76.9200,76.9900,76.6900,76.5500,77.0400,76.5100,76.4500
63,76.9500,77.0000,76.9000,76.9500,77.0400,76.7500,76.8000
64,77.6100,77.3100,76.9700,76.9300,77.2600,76.9500,77.1200
65,77.4800,77.3500,77.2000,77.2700,77.3400,77.1600,77.1700
66,77.5900,77.2400,77.1300,77.4000,77.2000,77.2100,77.3400
67,77.6400,77.4300,77.2400,77.1800,77.3400,77.2700,77.2000
68,77.6500,77.6400,77.2500,77.4200,77.4800,77.4200,77.4200
69,77.7500,77.5000,77.1600,77.1900,77.5700,77.4500,77.4400
70,77.6400,77.4100,77.3900,77.3200,77.6800,77.5400,77.4000
71,77.9700,77.6400,77.3800,77.5000,77.5500,77.5800,77.4800
72,77.7900,77.6300,77.3200,77.6200,77.5100,77.4600,77.4400
73,77.7200,77.5200,77.3900,77.6400,77.5800,77.4300,77.5700
74,77.8100,77.6600,77.5900,77.4900,77.4200,77.4700,77.6500
75,77.9000,77.7900,77.6600,77.5700,77.5700,77.6700,77.5400
76,78.0400,77.7500,77.5900,77.5800,77.5400,77.6400,77.6700
77,77.9600,77.5700,77.5100,77.5100,77.6000,77.5700,77.5600
78,77.9100,77.6800,77.6600,77.3700,77.7100,77.7300,77.8200
79,77.9400,77.8100,77.5200,77.6700,77.9100,77.6000,77.7600
80,78.1700,77.9900,77.6600,77.6200,77.6900,77.6600,77.7400
81,78.1700,77.9200,77.7300,77.6200,77.7900,77.7500,77.7800
82,78.1500,78.0200,77.5900,77.7000,77.8900,77.6000,77.7100
83,78.0500,77.9000,77.5900,77.7500,77.7100,77.6200,77.8000
84,78.1700,77.9600,77.5500,77.6500,77.8800,77.7500,77.8600
85,78.1100,77.8600,77.5700,77.6600,77.5800,77.5400,77.7600
86,78.2800,77.8300,77.7500,77.7400,77.7400,77.7100,77.8600
87,78.1400,77.8200,77.7200,77.6800,77.7100,77.6600,77.7600
88,78.3700,78.0000,77.5500,77.7200,77.8700,77.6600,77.7000
89,78.1000,77.9200,77.5000,77.6000,77.6400,77.7100,77.7700
90,78.1900,77.8500,77.7100,77.6400,77.7800,77.6300,77.7800
91,78.1400,77.9700,77.7300,77.6900,77.7200,77.8400,77.6700
92,78.0900,77.9300,77.6000,77.6500,77.7600,77.7100,77.7400
93,78.3800,77.8600,77.6600,77.5600,77.6800,77.7900,77.7700
94,78.2600,77.9900,77.8900,77.8100,77.8300,77.7300,77.6600
95,78.2600,77.9000,77.6500,77.6400,77.8800,77.7300,77.6700
96,78.0600,77.9300,77.7700,77.8600,77.8500,77.7200,77.8500
97,78.2700,77.8300,77.7200,77.8000,77.8400,77.7900,77.7900
98,78.3700,77.9500,77.6500,77.7000,77.8700,77.7300,77.7400
99,78.3300,78.0200,77.7800,77.7200,77.8200,77.7900,77.8100
100,78.3100,77.9200,77.7900,77.6800,77.9200,77.6900,77.8200
