epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
86,76.1200,75.8500,76.7300,76.5800,76.7100,76.6500,76.9600
87,76.1200,75.7500,76.7200,76.5200,76.6500,76.5600,76.7200
88,76.2600,75.8700,76.7900,76.8200,76.7300,76.6000,76.8900
89,76.0800,75.9400,76.7400,76.6100,76.6500,76.6500,76.6600
90,76.2300,75.9300,76.7300,76.6800,76.8300,76.6100,76.7200
91,75.9800,75.8900,76.5400,76.5300,76.7800,76.6800,76.7000
92,76.1500,75.9500,76.7300,76.6400,76.6900,76.7900,76.8200
93,76.3100,75.9100,76.7600,76.4000,76.8700,76.7000,76.8700
94,76.1400,75.9800,76.7700,76.5200,76.8300,76.7600,76.8000
95,76.1600,76.1300,76.6600,76.6100,76.7300,76.7400,76.8100
96,76.0300,75.9700,76.7000,76.5200,76.6900,76.7100,76.7600
97,76.0500,75.9000,76.7900,76.6800,76.6700,76.7400,76.8000
98,76.2100,75.9300,76.7300,76.5500,76.9100,76.6900,76.7300
99,76.2200,75.9200,76.6900,76.5800,76.7500,76.6600,76.6200
100,76.3300,76.1100,76.8300,76.6800,76.8900,76.8800,76.8700
