epoch,magnitude_l1,magnitude_l2,bn_scale,fpgm,taylor,obdc,random
71,73.0300,73.8800,74.7600,74.9400,76.3900,76.1500,75.8500
72,73.0400,73.8400,74.9200,75.1200,76.4700,76.0900,76.0100
73,73.1500,73.8000,75.1100,74.9000,76.5400,76.1800,75.9300
74,73.0800,73.9000,74.9600,75.0800,76.5500,76.1300,75.9100
75,73.0300,73.8500,74.9200,75.0800,76.5000,76.2900,75.8800
76,73.0700,73.8600,75.0200,74.9400,76.6500,76.2200,76.1200
77,73.1400,74.0100,75.1300,74.8100,76.5900,76.1700,76.2900
78,73.1600,74.0800,75.1600,75.0200,76.7500,76.2100,75.9700
79,73.0200,73.9700,74.9100,75.1000,76.6700,76.2400,76.1400
80,73.2700,73.8500,75.0600,75.0500,76.5800,76.2100,76.2400
81,73.1300,73.8800,75.0900,75.0700,76.7400,76.1300,76.3500
82,73.1400,74.0400,75.0600,74.9900,76.5800,76.1000,76.2100
83,73.1300,73.9300,75.1600,75.2100,76.6200,76.3700,76.2500
84,73.1900,74.0800,74.9500,75.2200,76.7300,76.4100,76.2400
85,73.3100,74.1000,75.1300,74.9800,76.7000,76.4200,76.2200
86,73.1200,74.0200,75.0800,75.1900,76.7400,76.3000,76.2400
87,73.3000,74.2200,75.0800,75.2000,76.8400,76.4200,76.3600
88,73.2900,74.1600,75.0300,75.1700,76.6300,76.4300,76.2800
89,73.2000,74.0400,75.0600,75.1900,76.8100,76.4100,76.2200
90,73.0500,74.0100,74.9900,75.1600,76.7800,76.2800,76.1700
91,73.1500,73.9600,75.0900,75.2300,76.8000,76.2300,76.2400
92,73.3600,74.0400,75.1200,75.0600,76.8700,76.4600,76.3400
93,73.1100,74.1700,75.1100,75.2000,76.7800,76.4800,76.2900
94,73.1500,74.0800,75.1900,75.2100,76.8600,76.4700,76.3100
95,73.1900,73.9800,75.1000,75.1400,76.8300,76.3900,76.1200
96,73.0800,73.9700,74.9200,75.2500,76.7500,76.4100,76.1600
97,73.3100,74.1200,75.2000,75.1900,76.8100,76.2900,76.4000
98,73.2700,74.0900,74.9800,75.2000,76.9300,76.3000,76.2500
99,73.1700,74.0400,75.1000,75.2500,76.8500,76.3900,76.3500
100,73.3000,73.9900,75.2000,75.3000,76.9100,76.3700,76.3400
